symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
TF2009,20200115,99.24,99.405,99.24,99.36,113,368.0,11227.615,99.375,99.245,TF
TF2003,20200116,100.18,100.185,100.095,100.13,10560,36933.0,1057508.51,100.135,100.18,TF
TF2006,20200116,99.78,99.785,99.715,99.72,239,2822.0,23841.245,99.745,99.78,TF
TF2009,20200116,99.36,99.36,99.33,99.35,19,377.0,1887.565,99.34,99.375,TF
TF2003,20200117,100.125,100.29,100.095,100.25,14946,37292.0,1497549.53,100.25,100.135,TF
TF2006,20200117,99.72,99.915,99.705,99.85,743,3151.0,74162.865,99.875,99.745,TF
TF2009,20200117,99.315,99.48,99.295,99.48,36,392.0,3578.675,99.45,99.34,TF
TF2003,20200120,100.275,100.49,100.275,100.485,12821,37529.0,1287135.475,100.45,100.25,TF
TF2006,20200120,99.905,100.045,99.905,100.03,640,3455.0,63986.31,100.0,99.875,TF
TF2009,20200120,99.585,99.63,99.565,99.63,11,395.0,1095.375,99.605,99.45,TF
TF2003,20200121,100.5,100.59,100.445,100.555,16234,36727.0,1631978.83,100.535,100.45,TF
TF2006,20200121,100.03,100.15,100.03,100.1,919,3839.0,91981.28,100.085,100.0,TF
TF2009,20200121,99.64,99.73,99.64,99.665,94,445.0,9368.305,99.665,99.605,TF
TF2003,20200122,100.625,100.685,100.45,100.485,11765,36238.0,1182999.425,100.49,100.535,TF
TF2006,20200122,100.21,100.215,100.07,100.1,1156,4020.0,115743.49,100.095,100.085,TF
TF2009,20200122,99.8,99.8,99.655,99.68,56,453.0,5583.305,99.665,99.665,TF
TF2003,20200123,100.625,100.75,100.53,100.75,9814,35936.0,987550.575,100.69,100.49,TF
TF2006,20200123,100.21,100.36,100.14,100.36,570,4128.0,57132.25,100.295,100.095,TF
TF2009,20200123,99.77,99.895,99.77,99.895,50,476.0,4990.825,99.855,99.665,TF
TF2003,20200203,101.38,101.675,101.28,101.4,12557,34223.0,1274342.23,101.435,100.69,TF
TF2006,20200203,100.875,101.26,100.875,101.03,2124,4482.0,214680.39,101.03,100.295,TF
TF2009,20200203,100.405,100.8,100.405,100.56,67,475.0,6742.31,100.56,99.855,TF
TF2003,20200204,101.455,101.455,101.315,101.33,8142,32814.0,825279.395,101.355,101.435,TF
TF2006,20200204,101.025,101.025,100.9,100.9,1209,4936.0,122058.36,100.935,101.03,TF
TF2009,20200204,100.525,100.57,100.505,100.505,50,457.0,5027.09,100.51,100.56,TF
TF2003,20200205,101.25,101.385,101.205,101.34,8784,32644.0,889726.21,101.355,101.355,TF
TF2006,20200205,100.785,100.995,100.785,100.95,2236,5927.0,225567.255,100.965,100.935,TF
TF2009,20200205,100.425,100.555,100.42,100.555,61,475.0,6128.47,100.53,100.51,TF
TF2003,20200206,101.3,101.435,101.285,101.42,10277,31096.0,1041618.09,101.39,101.355,TF
TF2006,20200206,100.945,101.05,100.92,101.04,1459,6072.0,147346.36,101.02,100.965,TF
TF2009,20200206,100.53,100.615,100.515,100.615,22,480.0,2212.505,100.58,100.53,TF
TF2003,20200207,101.465,101.57,101.425,101.565,9252,30588.0,939118.655,101.54,101.39,TF
TF2006,20200207,101.09,101.19,101.075,101.18,1708,6770.0,172747.91,101.155,101.02,TF
TF2009,20200207,100.615,100.76,100.615,100.76,30,490.0,3020.695,100.715,100.58,TF
TF2003,20200210,101.63,101.69,101.53,101.565,11889,28780.0,1208209.78,101.565,101.54,TF
TF2006,20200210,101.2,101.275,101.15,101.165,2720,8017.0,275315.48,101.175,101.155,TF
TF2009,20200210,100.77,100.83,100.755,100.765,19,491.0,1914.98,100.755,100.715,TF
TF2003,20200211,101.525,101.54,101.395,101.445,13105,26576.0,1329646.52,101.44,101.565,TF
TF2006,20200211,101.135,101.145,100.985,101.01,4488,9934.0,453608.02,101.04,101.175,TF
TF2009,20200211,100.625,100.705,100.575,100.61,22,494.0,2214.315,100.605,100.755,TF
TF2003,20200212,101.365,101.54,101.34,101.49,12983,24523.0,1317379.405,101.5,101.44,TF
TF2006,20200212,100.96,101.12,100.96,101.07,5103,11608.0,515700.12,101.09,101.04,TF
TF2009,20200212,100.565,100.7,100.56,100.7,20,496.0,2012.505,100.665,100.605,TF
TF2003,20200213,101.515,101.56,101.445,101.535,11280,21809.0,1145061.99,101.53,101.5,TF
TF2006,20200213,101.18,101.18,101.03,101.125,6014,14015.0,608027.55,101.115,101.09,TF
TF2009,20200213,100.64,100.71,100.635,100.71,9,496.0,906.035,100.69,100.665,TF
TF2003,20200214,101.54,101.55,101.3,101.3,16250,19842.0,1648697.805,101.38,101.53,TF
TF2006,20200214,101.12,101.155,100.885,100.9,6652,15845.0,672161.985,100.965,101.115,TF
TF2009,20200214,100.855,100.855,100.49,100.52,57,511.0,5735.495,100.56,100.69,TF
TF2003,20200217,101.415,101.44,101.235,101.255,13469,17147.0,1364999.87,101.275,101.38,TF
TF2006,20200217,100.955,101.005,100.805,100.815,6836,16900.0,689711.76,100.835,100.965,TF
TF2009,20200217,100.535,100.535,100.43,100.435,27,519.0,2713.03,100.43,100.56,TF
TF2003,20200218,101.32,101.455,101.295,101.43,10425,15249.0,1056675.075,101.41,101.275,TF
TF2006,20200218,100.91,100.995,100.84,100.97,7674,18795.0,774423.46,100.955,100.835,TF
TF2009,20200218,100.545,100.57,100.435,100.57,52,523.0,5226.29,100.535,100.43,TF
TF2003,20200219,101.42,101.46,101.39,101.405,7720,13122.0,782993.155,101.425,101.41,TF
TF2006,20200219,100.94,101.01,100.935,100.94,7558,20865.0,763135.135,100.96,100.955,TF
TF2009,20200219,100.58,100.595,100.54,100.595,140,584.0,14079.915,100.57,100.535,TF
TF2003,20200220,101.405,101.405,101.24,101.3,7214,11365.0,731008.695,101.27,101.425,TF
TF2006,20200220,100.935,100.955,100.775,100.83,9296,21852.0,937607.13,100.805,100.96,TF
TF2009,20200220,100.545,100.55,100.385,100.43,90,593.0,9042.63,100.425,100.57,TF
TF2003,20200221,101.33,101.43,101.33,101.395,3978,10340.0,403379.33,101.38,101.27,TF
TF2006,20200221,100.91,101.055,100.91,101.02,10572,22369.0,1067643.645,101.0,100.805,TF
TF2009,20200221,100.61,100.655,100.56,100.65,105,630.0,10564.615,100.62,100.425,TF
TF2003,20200224,101.52,101.57,101.435,101.52,1895,9714.0,192359.5,101.505,101.38,TF
TF2006,20200224,101.125,101.26,101.085,101.17,11816,22344.0,1195531.25,101.18,101.0,TF
TF2009,20200224,100.785,100.88,100.72,100.82,50,649.0,5040.05,100.82,100.62,TF
TF2003,20200225,101.56,101.56,101.455,101.47,1450,9484.0,147173.775,101.475,101.505,TF
TF2006,20200225,101.215,101.24,101.135,101.175,9992,23657.0,1011055.03,101.16,101.18,TF
TF2009,20200225,100.85,100.85,100.78,100.8,52,677.0,5242.06,100.785,100.82,TF
TF2003,20200226,101.53,101.55,101.47,101.52,1251,9147.0,126985.355,101.5,101.475,TF
TF2006,20200226,101.2,101.26,101.09,101.18,9518,23750.0,963022.01,101.145,101.16,TF
TF2009,20200226,100.82,100.855,100.735,100.81,21,677.0,2116.975,100.81,100.785,TF
TF2003,20200227,101.55,101.745,101.535,101.7,7244,2365.0,735422.225,101.74,101.5,TF
TF2006,20200227,101.215,101.37,101.17,101.305,10990,25113.0,1113034.995,101.33,101.145,TF
TF2009,20200227,100.84,100.99,100.8,100.92,37,679.0,3732.72,100.96,100.81,TF
TF2003,20200228,101.825,101.92,101.74,101.92,277,2267.0,28207.355,101.885,101.74,TF
TF2006,20200228,101.41,101.54,101.41,101.54,13638,25705.0,1383760.105,101.485,101.33,TF
TF2009,20200228,101.035,101.155,101.035,101.135,130,706.0,13140.705,101.105,100.96,TF
TF2003,20200302,101.92,101.92,101.845,101.845,78,2228.0,7944.365,101.845,101.885,TF
TF2006,20200302,101.68,101.68,101.405,101.445,13664,26936.0,1386392.55,101.43,101.485,TF
TF2009,20200302,101.205,101.205,101.05,101.07,123,713.0,12436.58,101.065,101.105,TF
TF2003,20200303,101.775,101.9,101.77,101.84,123,2193.0,12527.585,101.875,101.845,TF
TF2006,20200303,101.33,101.47,101.28,101.4,13215,28277.0,1339566.715,101.405,101.43,TF
TF2009,20200303,100.97,101.055,100.935,101.015,95,728.0,9593.89,101.02,101.065,TF
TF2003,20200304,102.025,102.045,102.01,102.015,141,2169.0,14379.0,102.025,101.875,TF
TF2006,20200304,101.525,101.73,101.505,101.69,13326,29737.0,1354429.97,101.685,101.405,TF
TF2009,20200304,101.145,101.36,101.14,101.325,214,789.0,21670.08,101.32,101.02,TF
TF2003,20200305,101.97,102.075,101.97,102.075,118,2150.0,12041.74,102.06,102.025,TF
TF2006,20200305,101.61,101.76,101.6,101.725,10497,30517.0,1067140.4,101.71,101.685,TF
TF2009,20200305,101.255,101.355,101.255,101.355,65,795.0,6584.63,101.335,101.32,TF
TF2003,20200306,102.17,102.275,102.17,102.245,332,2082.0,33935.55,102.26,102.06,TF
TF2006,20200306,101.81,101.945,101.76,101.93,13287,29876.0,1353550.04,101.91,101.71,TF
TF2009,20200306,101.4,101.575,101.4,101.56,139,815.0,14107.21,101.53,101.335,TF
TF2003,20200309,102.245,102.73,102.245,102.5,146,2048.0,14964.505,102.5,102.26,TF
TF2006,20200309,102.255,102.435,102.11,102.14,15072,30712.0,1540698.54,102.16,101.91,TF
TF2009,20200309,101.86,102.035,101.76,101.76,119,829.0,12120.465,101.775,101.53,TF
TF2003,20200310,102.36,102.405,102.22,102.22,335,694.0,34277.215,102.24,102.5,TF
TF2006,20200310,101.965,102.06,101.64,101.69,16972,29716.0,1729052.865,101.725,102.16,TF
TF2009,20200310,101.625,101.67,101.325,101.325,156,837.0,15846.925,101.355,101.775,TF
TF2003,20200311,102.16,102.41,102.15,102.26,182,701.0,18610.355,102.315,102.24,TF
TF2006,20200311,101.6,101.89,101.6,101.885,12457,29009.0,1267581.825,101.83,101.725,TF
TF2009,20200311,101.3,101.515,101.3,101.515,75,847.0,7603.145,101.48,101.355,TF
TF2003,20200312,102.3,102.3,101.875,102.0,108,280.0,11028.635,101.98,102.315,TF
TF2006,20200312,101.845,101.955,101.78,101.79,11213,28879.0,1142453.12,101.88,101.83,TF
TF2009,20200312,101.475,101.575,101.365,101.365,47,852.0,4771.15,101.475,101.48,TF
TF2003,20200313,,,,102.0,0,0.0,0.0,101.76,101.98,TF
TF2006,20200313,101.85,101.875,101.56,101.64,16828,28581.0,1711736.09,101.66,101.88,TF
TF2009,20200313,101.425,101.5,101.225,101.27,183,872.0,18543.565,101.285,101.475,TF
TF2006,20200316,101.79,101.85,101.515,101.65,17608,28852.0,1790159.35,101.605,101.66,TF
TF2009,20200316,101.42,101.47,101.14,101.27,606,906.0,61405.51,101.24,101.285,TF
TF2012,20200316,101.18,101.24,100.93,100.935,62,27.0,6267.475,100.93,101.285,TF
TF2006,20200317,101.6,101.63,101.44,101.45,13728,27988.0,1393712.19,101.49,101.605,TF
TF2009,20200317,101.21,101.21,101.08,101.1,272,960.0,27507.01,101.12,101.24,TF
TF2012,20200317,100.775,100.795,100.765,100.795,24,32.0,2418.585,100.795,100.93,TF
TF2006,20200318,101.4,101.715,101.355,101.64,13978,26523.0,1419466.525,101.66,101.49,TF
TF2009,20200318,101.045,101.345,101.035,101.31,313,1128.0,31685.93,101.31,101.12,TF
TF2012,20200318,100.74,100.99,100.74,100.985,25,35.0,2524.07,100.97,100.795,TF
TF2006,20200319,101.605,101.715,101.45,101.52,13632,26534.0,1384998.17,101.51,101.66,TF
TF2009,20200319,101.23,101.365,101.105,101.135,306,1104.0,30980.88,101.145,101.31,TF
TF2012,20200319,100.975,101.02,100.97,100.97,12,35.0,1211.755,100.98,100.97,TF
TF2006,20200320,101.535,101.76,101.53,101.66,13296,27710.0,1351926.705,101.665,101.51,TF
TF2009,20200320,101.23,101.38,101.18,101.27,211,1100.0,21370.455,101.27,101.145,TF
TF2012,20200320,100.98,100.99,100.855,100.855,62,68.0,6259.175,100.905,100.98,TF
TF2006,20200323,101.82,102.0,101.795,101.965,10150,28004.0,1034426.335,101.955,101.665,TF
TF2009,20200323,101.455,101.6,101.455,101.6,75,1079.0,7613.13,101.56,101.27,TF
TF2012,20200323,,,,100.855,0,68.0,0.0,101.195,100.905,TF
TF2006,20200324,101.97,102.225,101.915,102.095,16657,27747.0,1700529.53,102.125,101.955,TF
TF2009,20200324,101.55,101.805,101.52,101.735,304,1190.0,30917.245,101.725,101.56,TF
TF2012,20200324,101.06,101.385,101.06,101.385,32,71.0,3236.51,101.375,101.195,TF
TF2006,20200325,102.03,102.36,101.99,102.22,15053,28309.0,1537765.355,102.21,102.125,TF
TF2009,20200325,101.625,101.98,101.625,101.82,306,1268.0,31154.02,101.805,101.725,TF
TF2012,20200325,101.28,101.5,101.28,101.37,73,128.0,7402.305,101.36,101.375,TF
TF2006,20200326,102.25,102.515,102.25,102.33,18153,28636.0,1858856.36,102.36,102.21,TF
TF2009,20200326,101.89,102.115,101.875,101.92,139,1284.0,14178.9,101.985,101.805,TF
TF2012,20200326,101.45,101.55,101.45,101.55,18,126.0,1826.56,101.55,101.36,TF
TF2006,20200327,102.43,102.43,102.165,102.185,17380,28915.0,1777285.495,102.19,102.36,TF
TF2009,20200327,101.98,102.0,101.785,101.815,152,1328.0,15478.565,101.81,101.985,TF
TF2012,20200327,101.56,101.56,101.545,101.545,2,126.0,203.105,101.55,101.55,TF
TF2006,20200330,102.15,102.46,102.105,102.43,21221,29613.0,2171161.275,102.41,102.19,TF
TF2009,20200330,101.8,102.055,101.795,102.02,542,1312.0,55249.47,102.01,101.81,TF
TF2012,20200330,101.4,101.64,101.4,101.42,49,136.0,4973.415,101.415,101.55,TF
TF2006,20200331,102.345,102.655,102.3,102.595,20537,29665.0,2105352.33,102.555,102.41,TF
TF2009,20200331,101.945,102.23,101.93,102.18,191,1325.0,19507.825,102.165,102.01,TF
TF2012,20200331,101.565,101.8,101.505,101.7,42,152.0,4272.165,101.675,101.415,TF
TF2006,20200401,102.84,102.84,102.51,102.62,17275,30282.0,1772987.035,102.605,102.555,TF
TF2009,20200401,102.335,102.365,102.13,102.235,449,1443.0,45906.165,102.225,102.165,TF
TF2012,20200401,101.865,101.865,101.695,101.795,81,158.0,8242.26,101.755,101.675,TF
TF2006,20200401,102.84,102.84,102.51,102.62,17275,30282.0,1772987.035,102.605,102.555,TF
TF2009,20200401,102.335,102.365,102.13,102.235,449,1443.0,45906.165,102.225,102.165,TF
TF2012,20200401,101.865,101.865,101.695,101.795,81,158.0,8242.26,101.755,101.675,TF
TF2006,20200402,102.505,102.64,102.415,102.465,17021,30938.0,1744664.49,102.45,102.605,TF
TF2009,20200402,102.245,102.245,102.04,102.09,202,1445.0,20630.115,102.075,102.225,TF
TF2012,20200402,101.68,101.68,101.68,101.68,3,155.0,305.04,101.68,101.755,TF
TF2006,20200403,102.42,102.615,102.34,102.345,18481,32792.0,1893390.685,102.385,102.45,TF
TF2009,20200403,102.03,102.22,101.945,101.945,289,1467.0,29493.47,101.995,102.075,TF
TF2012,20200403,101.665,101.675,101.64,101.64,7,151.0,711.64,101.64,101.68,TF
TF2006,20200407,102.885,103.61,102.65,103.34,32526,35018.0,3359299.995,103.345,102.385,TF
TF2009,20200407,102.185,103.215,102.185,102.92,1068,1537.0,109720.32,102.93,101.995,TF
TF2012,20200407,101.8,102.755,101.8,102.49,127,178.0,12999.07,102.52,101.64,TF
TF2006,20200408,103.32,103.77,103.32,103.77,22208,35183.0,2298117.915,103.615,103.345,TF
TF2009,20200408,102.965,103.305,102.92,103.26,722,1584.0,74442.655,103.19,102.93,TF
TF2012,20200408,102.56,102.875,102.53,102.85,115,191.0,11799.47,102.76,102.52,TF
TF2006,20200409,103.7,103.73,103.47,103.655,20848,35887.0,2159223.095,103.595,103.615,TF
TF2009,20200409,103.27,103.27,102.99,103.16,431,1672.0,44425.425,103.1,103.19,TF
TF2012,20200409,102.85,102.85,102.6,102.735,112,196.0,11499.41,102.68,102.76,TF
TF2006,20200410,103.57,103.67,103.13,103.375,27781,36828.0,2870558.74,103.315,103.595,TF
TF2009,20200410,103.16,103.16,102.675,102.895,1371,1924.0,141052.16,102.825,103.1,TF
TF2012,20200410,102.69,102.69,102.32,102.48,279,229.0,28601.435,102.455,102.68,TF
TF2006,20200413,103.35,103.555,103.135,103.455,21280,36383.0,2199107.185,103.445,103.315,TF
TF2009,20200413,102.835,103.04,102.655,102.945,746,1944.0,76731.89,102.955,102.825,TF
TF2012,20200413,102.44,102.62,102.29,102.53,254,220.0,26036.125,102.555,102.455,TF
TF2006,20200414,103.48,103.695,103.48,103.59,19155,37065.0,1984387.5,103.55,103.445,TF
TF2009,20200414,102.99,103.2,102.99,103.07,812,1977.0,83722.8,103.045,102.955,TF
TF2012,20200414,102.56,102.745,102.56,102.64,108,213.0,11088.085,102.625,102.555,TF
TF2006,20200415,103.63,103.89,103.63,103.815,19213,36411.0,1994322.23,103.85,103.55,TF
TF2009,20200415,103.125,103.4,103.125,103.29,2041,2602.0,210820.495,103.3,103.045,TF
TF2012,20200415,102.65,102.93,102.65,102.84,174,208.0,17895.865,102.86,102.625,TF
TF2006,20200416,103.945,103.955,103.72,103.8,16071,36982.0,1668888.435,103.76,103.85,TF
TF2009,20200416,103.55,103.55,103.22,103.285,870,2755.0,89918.31,103.24,103.3,TF
TF2012,20200416,103.1,103.1,102.76,102.79,90,209.0,9258.625,102.795,102.86,TF
TF2006,20200417,103.725,103.825,103.635,103.655,14484,37141.0,1502283.68,103.7,103.76,TF
TF2009,20200417,103.2,103.305,103.11,103.155,773,2798.0,79771.59,103.185,103.24,TF
TF2012,20200417,102.77,102.805,102.685,102.72,89,210.0,9143.255,102.725,102.795,TF
TF2006,20200420,103.775,103.89,103.625,103.715,19348,37860.0,2007732.955,103.67,103.7,TF
TF2009,20200420,103.205,103.37,103.14,103.19,588,2921.0,60715.265,103.165,103.185,TF
TF2012,20200420,102.76,102.88,102.685,102.71,96,213.0,9869.46,102.705,102.725,TF
TF2006,20200421,103.66,104.075,103.66,104.03,19368,37491.0,2010666.06,103.91,103.67,TF
TF2009,20200421,103.205,103.5,103.155,103.435,1298,3241.0,134059.32,103.33,103.165,TF
TF2012,20200421,102.73,103.005,102.72,102.92,73,212.0,7508.405,102.89,102.705,TF
TF2006,20200422,104.08,104.41,104.045,104.35,20793,36710.0,2168145.965,104.36,103.91,TF
TF2009,20200422,103.465,103.795,103.455,103.745,2818,3942.0,292149.595,103.755,103.33,TF
TF2012,20200422,102.925,103.225,102.925,103.205,108,223.0,11136.995,103.195,102.89,TF
TF2006,20200423,104.345,104.8,104.305,104.51,23347,35045.0,2440425.055,104.545,104.36,TF
TF2009,20200423,103.74,104.135,103.705,103.87,4174,5064.0,433658.825,103.91,103.755,TF
TF2012,20200423,103.23,103.545,103.195,103.34,181,235.0,18709.28,103.325,103.195,TF
TF2006,20200424,104.52,104.63,104.265,104.55,27631,35259.0,2886288.18,104.44,104.545,TF
TF2009,20200424,103.93,103.985,103.605,103.88,4692,6002.0,487038.455,103.775,103.91,TF
TF2012,20200424,103.395,103.395,103.105,103.265,85,247.0,8773.97,103.185,103.325,TF
TF2006,20200427,104.32,104.545,104.32,104.525,12355,34463.0,1290990.64,104.5,104.44,TF
TF2009,20200427,103.6,103.865,103.6,103.865,1531,6352.0,158901.37,103.81,103.775,TF
TF2012,20200427,103.18,103.22,103.115,103.22,42,261.0,4333.775,103.22,103.185,TF
TF2006,20200428,104.495,104.85,104.465,104.785,17477,34127.0,1828957.165,104.765,104.5,TF
TF2009,20200428,103.865,104.07,103.785,104.03,3184,7612.0,330943.68,103.995,103.81,TF
TF2012,20200428,103.34,103.435,103.33,103.39,29,261.0,2997.27,103.375,103.22,TF
TF2006,20200429,104.805,105.2,104.805,105.195,21451,32543.0,2253006.08,105.105,104.765,TF
TF2009,20200429,104.02,104.38,104.02,104.365,3779,8742.0,393869.65,104.3,103.995,TF
TF2012,20200429,103.465,103.7,103.465,103.685,263,343.0,27253.18,103.645,103.375,TF
TF2006,20200430,105.145,105.15,104.89,104.985,18554,30533.0,1947975.595,105.015,105.105,TF
TF2009,20200430,104.36,104.36,104.08,104.165,3865,10195.0,402676.935,104.2,104.3,TF
TF2012,20200430,103.635,103.635,103.45,103.5,52,339.0,5383.51,103.52,103.645,TF
TF2006,20200506,105.105,105.16,104.755,104.765,12322,29195.0,1292535.685,104.825,105.015,TF
TF2009,20200506,104.165,104.33,103.92,103.93,4328,11066.0,450142.42,103.955,104.2,TF
TF2012,20200506,103.545,103.545,103.235,103.235,144,439.0,14873.415,103.25,103.52,TF
TF2006,20200507,104.705,104.75,104.22,104.255,22006,26708.0,2300287.48,104.305,104.825,TF
TF2009,20200507,103.9,103.905,103.295,103.35,9061,13739.0,938706.35,103.425,103.955,TF
TF2012,20200507,103.235,103.235,102.745,102.745,123,498.0,12658.69,102.795,103.25,TF
TF2006,20200508,104.315,104.57,104.03,104.335,25429,25304.0,2652219.12,104.315,104.305,TF
TF2009,20200508,103.44,103.63,103.05,103.415,15566,14369.0,1608710.935,103.395,103.425,TF
TF2012,20200508,102.87,102.955,102.48,102.81,157,574.0,16117.45,102.68,102.795,TF
TF2006,20200511,104.28,104.345,103.77,103.91,22521,23801.0,2343126.635,103.955,104.315,TF
TF2009,20200511,103.345,103.4,102.765,102.88,15059,16911.0,1552264.42,102.95,103.395,TF
TF2012,20200511,102.77,102.77,102.19,102.295,199,590.0,20394.72,102.34,102.68,TF
TF2006,20200512,104.175,104.235,103.83,104.02,19667,22438.0,2045989.3,104.02,103.955,TF
TF2009,20200512,103.01,103.25,102.9,103.12,12662,18763.0,1305526.965,103.13,102.95,TF
TF2012,20200512,102.36,102.62,102.36,102.515,74,607.0,7585.93,102.52,102.34,TF
TF2006,20200513,104.0,104.165,103.95,104.065,19325,20515.0,2011134.795,104.035,104.02,TF
TF2009,20200513,103.205,103.42,103.15,103.25,19249,21884.0,1988066.58,103.25,103.13,TF
TF2012,20200513,102.585,102.755,102.575,102.645,240,643.0,24631.255,102.605,102.52,TF
TF2006,20200514,104.01,104.375,103.855,104.175,21624,18329.0,2251432.195,104.115,104.035,TF
TF2009,20200514,103.29,103.51,103.055,103.39,24465,26253.0,2527459.37,103.32,103.25,TF
TF2012,20200514,102.645,102.86,102.495,102.73,120,628.0,12319.945,102.655,102.605,TF
TF2006,20200515,104.175,104.405,104.125,104.31,12953,16028.0,1350569.85,104.335,104.115,TF
TF2009,20200515,103.46,103.72,103.355,103.61,30545,30885.0,3163109.7,103.64,103.32,TF
TF2012,20200515,102.855,103.07,102.745,103.035,185,644.0,19035.195,103.04,102.655,TF
TF2006,20200518,104.26,104.26,103.93,103.98,6046,15508.0,629213.345,104.005,104.335,TF
TF2009,20200518,103.575,103.575,103.06,103.165,30156,31321.0,3113642.375,103.19,103.64,TF
TF2012,20200518,102.88,102.88,102.47,102.57,147,677.0,15086.3,102.575,103.04,TF
TF2006,20200519,103.74,104.035,103.695,103.835,4427,14625.0,459696.45,103.895,104.005,TF
TF2009,20200519,102.95,103.25,102.73,102.955,31960,31634.0,3291569.56,103.045,103.19,TF
TF2012,20200519,102.355,102.635,102.165,102.43,113,680.0,11563.63,102.425,102.575,TF
TF2006,20200520,103.825,103.87,103.595,103.655,2268,14200.0,235286.65,103.76,103.895,TF
TF2009,20200520,102.88,103.005,102.7,102.785,31506,32960.0,3240429.83,102.865,103.045,TF
TF2012,20200520,102.38,102.385,102.16,102.28,198,706.0,20247.645,102.315,102.425,TF
TF2006,20200521,103.74,103.935,103.715,103.73,2131,13166.0,221283.045,103.78,103.76,TF
TF2009,20200521,102.815,103.1,102.76,102.79,25636,33620.0,2638073.995,102.815,102.865,TF
TF2012,20200521,102.28,102.535,102.235,102.25,147,716.0,15037.825,102.26,102.315,TF
TF2006,20200522,103.825,104.25,103.79,104.25,1776,12356.0,184704.87,104.1,103.78,TF
TF2009,20200522,102.95,103.455,102.845,103.455,34181,34378.0,3524891.715,103.28,102.815,TF
TF2012,20200522,102.375,102.89,102.21,102.89,94,690.0,9645.255,102.745,102.26,TF
TF2006,20200525,104.25,104.25,103.855,103.87,2448,11424.0,254500.28,103.905,104.1,TF
TF2009,20200525,103.28,103.36,102.84,102.865,26862,35606.0,2766752.28,102.89,103.28,TF
TF2012,20200525,102.745,102.795,102.36,102.375,258,834.0,26433.46,102.37,102.745,TF
TF2006,20200526,103.85,104.18,103.415,103.515,2201,10843.0,228257.025,103.59,103.905,TF
TF2009,20200526,102.805,103.19,102.255,102.435,43256,36831.0,4438011.29,102.48,102.89,TF
TF2012,20200526,102.435,102.65,101.885,102.01,1073,1166.0,109642.46,102.045,102.37,TF
TF2006,20200527,103.595,103.755,103.2,103.3,1146,10353.0,118539.02,103.325,103.59,TF
TF2009,20200527,102.45,102.61,102.065,102.235,46740,39509.0,4780822.54,102.205,102.48,TF
TF2012,20200527,102.015,102.165,101.66,101.79,422,1195.0,42998.825,101.76,102.045,TF
TF2006,20200528,103.49,103.505,103.295,103.385,9070,1591.0,937196.91,103.405,103.325,TF
TF2009,20200528,102.3,102.605,102.3,102.525,38490,39757.0,3944343.475,102.52,102.205,TF
TF2012,20200528,101.905,102.15,101.905,102.085,233,1166.0,23782.07,102.095,101.76,TF
TF2006,20200529,103.34,103.47,103.305,103.425,131,1574.0,13547.71,103.395,103.405,TF
TF2009,20200529,102.555,102.68,102.445,102.48,28413,41356.0,2914343.7,102.515,102.52,TF
TF2012,20200529,102.165,102.235,102.0,102.045,495,1162.0,50546.64,102.045,102.095,TF
TF2006,20200601,103.47,103.5,103.24,103.24,134,1577.0,13851.84,103.27,103.395,TF
TF2009,20200601,102.65,102.74,102.34,102.42,30942,42408.0,3172696.905,102.42,102.515,TF
TF2012,20200601,102.195,102.28,101.91,101.97,665,1227.0,67910.915,101.98,102.045,TF
TF2006,20200601,103.47,103.5,103.24,103.24,134,1577.0,13851.84,103.27,103.395,TF
TF2009,20200601,102.65,102.74,102.34,102.42,30942,42408.0,3172696.905,102.42,102.515,TF
TF2012,20200601,102.195,102.28,101.91,101.97,665,1227.0,67910.915,101.98,102.045,TF
TF2006,20200602,103.07,103.07,102.7,102.7,72,1575.0,7414.1,102.86,103.27,TF
TF2009,20200602,102.31,102.405,101.725,101.8,48521,45832.0,4950467.73,101.955,102.42,TF
TF2012,20200602,101.86,101.905,101.3,101.365,1069,1437.0,108604.095,101.48,101.98,TF
TF2006,20200603,102.645,102.68,102.14,102.62,289,1640.0,29624.68,102.615,102.86,TF
TF2009,20200603,101.745,102.03,101.44,101.945,59755,46979.0,6078471.275,101.895,101.955,TF
TF2012,20200603,101.31,101.55,101.005,101.48,607,1455.0,61454.07,101.49,101.48,TF
TF2006,20200604,102.47,102.47,102.465,102.465,16,1340.0,1639.465,102.465,102.615,TF
TF2009,20200604,101.82,102.07,101.515,101.59,39002,46254.0,3969775.395,101.635,101.895,TF
TF2012,20200604,101.375,101.58,101.055,101.095,608,1316.0,61524.75,101.085,101.49,TF
TF2006,20200605,102.34,102.34,102.1,102.1,100,1380.0,10231.775,102.17,102.465,TF
TF2009,20200605,101.65,101.765,101.335,101.38,45320,47453.0,4600359.8,101.415,101.635,TF
TF2012,20200605,101.145,101.255,100.81,100.815,949,1139.0,95850.825,100.835,101.085,TF
TF2006,20200608,102.01,102.12,102.01,102.12,130,1060.0,13271.57,102.12,102.17,TF
TF2009,20200608,101.3,101.66,101.23,101.635,40194,47298.0,4078679.985,101.585,101.415,TF
TF2012,20200608,100.78,101.12,100.68,101.11,567,1212.0,57226.775,101.065,100.835,TF
TF2006,20200609,102.335,102.34,102.15,102.15,38,1065.0,3885.355,102.15,102.12,TF
TF2009,20200609,101.61,101.93,101.585,101.625,35016,47262.0,3564146.65,101.715,101.585,TF
